median_age,life_expectancy,total_cases_per_million,gdp_per_capita,hospital_beds_per_thousand,people_fully_vaccinated_per_hundred,stringency_index,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
35.80500030517578,73.64109802246094,0.0,18068.505859375,12.800000190734863,62.44032,43.27303832116788,1.0,0.0,0.0,0.0,0.0
39.90999984741211,76.64550018310547,191330.34,24203.28515625,4.739999771118164,45.547474,43.27303832116788,0.0,1.0,0.0,0.0,0.0
35.17900085449219,78.53119659423828,325047.2,18068.505859375,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,0.0,1.0,0.0
39.43600082397461,82.63089752197266,284452.1,91105.25,3.299999952316284,74.42668,35.55030109489051,0.0,1.0,0.0,0.0,0.0
28.972999572753903,77.91059875488281,84446.016,36721.08203125,0.9900000095367432,64.45409,46.28791058394161,1.0,0.0,0.0,0.0,0.0
20.14800071716309,67.41670227050781,6485.9526,5500.32373046875,0.6299999952316284,57.64279,52.25533759124088,1.0,0.0,0.0,0.0,0.0
37.48400115966797,68.92220306396484,358299.6,16425.97265625,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,0.0,1.0,0.0
19.604999542236328,76.66239929199219,132552.62,3845.5029296875,1.2999999523162842,33.49446,51.668147810218976,1.0,0.0,0.0,0.0,0.0
29.27300071716309,79.3240966796875,237615.42,36394.91796875,1.950000047683716,72.23046,49.97462591240876,0.0,0.0,1.0,0.0,0.0
22.12700080871582,65.27359771728516,4593.079,4288.5283203125,0.6200000047683716,3.1479607,45.19884124087592,0.0,0.0,0.0,1.0,0.0
26.045000076293945,72.31849670410156,108832.68,16296.283203125,1.0399999618530271,52.521175,43.67991788321168,0.0,0.0,0.0,0.0,1.0
29.09600067138672,76.83399963378906,135437.02,15661.75,1.559999942779541,85.76331,53.61492700729927,0.0,0.0,0.0,0.0,1.0
24.86599922180176,69.47229766845703,36622.254,10375.9404296875,0.9700000286102296,68.83203,58.48186131386861,1.0,0.0,0.0,0.0,0.0
31.69799995422364,74.69599914550781,88888.89,18068.505859375,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,0.0,1.0,0.0
40.86399841308594,77.92289733886719,178286.75,45153.04296875,6.039999961853027,59.15184,39.7922901459854,0.0,1.0,0.0,0.0,0.0
45.805999755859375,81.193603515625,544450.94,42197.203125,3.4800000190734863,85.53044,43.69991788321168,0.0,1.0,0.0,0.0,0.0
45.196998596191406,79.4269027709961,386523.84,44205.75,2.3799999952316284,62.44032,42.5040602189781,0.0,0.0,1.0,0.0,0.0
32.45800018310547,81.85659790039062,177884.2,110889.7890625,1.25,98.60714,52.49036496350365,1.0,0.0,0.0,0.0,0.0
37.06499862670898,81.5,567493.5,18068.505859375,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,0.0,0.0,0.0
42.39099884033203,75.26139831542969,188035.8,40504.0,7.230000019073486,42.337685,44.32344890510949,0.0,1.0,0.0,0.0,0.0
39.07099914550781,72.51740264892578,171050.19,41704.7109375,6.809999942779541,54.74822,41.21682481751824,0.0,1.0,0.0,0.0,0.0
19.21999931335449,67.52799987792969,9762.93,3264.64453125,0.75,76.182304,53.72778284671533,0.0,0.0,0.0,0.0,0.0
38.70700073242188,84.28050231933594,503014.25,18068.505859375,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,1.0,0.0,0.0
50.2140007019043,76.73519897460938,403427.1,18068.505859375,2.3799999952316284,65.76643,43.27303832116788,0.0,0.0,0.0,0.0,0.0
34.97100067138672,70.31310272216797,141380.64,30656.44140625,3.9800000190734863,57.776257,43.27303832116788,0.0,0.0,1.0,0.0,0.0
33.316001892089844,72.6698989868164,169211.5,24252.46875,1.090000033378601,30.74544,43.27303832116788,0.0,0.0,1.0,0.0,0.0
38.400001525878906,80.2354965209961,426450.75,18068.505859375,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,1.0,0.0,0.0
45.98899841308594,76.69869995117188,594791.7,18068.505859375,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,1.0,0.0,0.0
33.632999420166016,71.19059753417969,94784.59,18714.19921875,3.2100000381469727,30.992622,43.27303832116788,0.0,0.0,1.0,0.0,0.0
20.090999603271484,71.55030059814453,79235.375,7686.24951171875,2.3799999952316284,82.66549,43.27303832116788,0.0,0.0,0.0,1.0,0.0
46.78200149536133,85.70819854736328,741418.25,70951.7890625,3.3499999046325684,69.27857,36.44386861313869,0.0,1.0,0.0,0.0,0.0
18.86899948120117,69.23680114746094,29918.74,5491.29833984375,2.9100000858306885,49.482796,43.27303832116788,0.0,0.0,0.0,0.0,0.0
28.731000900268555,77.30979919433594,26152.598,62792.7734375,2.4100000858306885,79.047905,45.57132299270073,1.0,0.0,0.0,0.0,0.0
18.88800048828125,67.78839874267578,5067.1064,4460.923828125,0.7099999785423279,8.77376,26.638357664233578,0.0,0.0,0.0,0.0,0.0
43.67499923706055,75.47779846191406,378136.3,26900.853515625,5.78000020980835,48.271156,37.32671532846715,0.0,1.0,0.0,0.0,0.0
33.38800048828125,71.24810028076172,413429.12,29241.775390625,2.630000114440918,66.56815,46.04629562043795,0.0,0.0,0.0,0.0,0.0
19.040000915527344,61.27479934692383,964.7438,3098.762939453125,2.3799999952316284,59.949265,42.7331295620438,0.0,0.0,0.0,0.0,0.0
